"Data","Pred_sem pandemia","s.e sem pandemia","Pred com pandemia","s.e com pandemia","Valor real"
2024-01-29,"-0.00010154529930226","0.0241113722291751","0.00313576464397469","0.0882708803656622","-0.00260867243227747"
2024-01-30,"-0.00010145444169101","0.0241160771663671","0.00069706059427985","0.0882549396437393","-0.0235397080625886"
2024-01-31,"-0.00010145444169101","0.0241160771663671","-0.000817510901509","0.0882401871287136","0.02589285417783"
2024-02-01,"-0.00010154529930226","0.0241113722291751","0.00273821994941377","0.0882255897339008","-0.00696256965184161"
2024-02-02,"-0.00010154529930226","0.0241113722291751","0.0003792245852525","0.0882098084646246","0.00350569346081975"
2024-02-05,"-0.00010145444169101","0.0241160771663671","0.00112950362919984","0.0881938350095582","-0.00436682895788387"
2024-02-06,"-0.00010145444169101","0.0241160771663671","0.00056210757996398","0.0881779310268167","-0.0149122878932045"
2024-02-09,"-0.00010145444169101","0.0241160771663671","0.00086139931000643","0.0881305940874142","0.0116071532727506"
2024-02-12,"-0.00010230393659196","0.024144824298645","0.00222937908260057","0.0863053315154365","0.00264781404882641"
2024-02-13,"-0.000102296825029","0.0241482104374607","0.00158450752328004","0.0862897239792165","-0.00792246493252968"
2024-02-14,"-0.00010231616037382","0.0241511276092305","0.0008179289022895","0.0862743501027795","0.0177462112814166"
2024-02-15,"-0.00010223128109147","0.0241509136596843","0.00267187828081541","0.0862592977487092","0.00174363588698823"
2024-02-16,"-0.00010232311417105","0.0241455470878355","0.00151997128060972","0.0862437215079683","0.0139251393036832"
2024-02-19,"-0.00010232144406143","0.0241469360213959","0.00240168388684879","0.0862284246180867","0.0429184563409521"
2024-02-20,"-0.00010221545615433","0.0241454759065464","0.0045089891024296","0.0862161435106795","0.00823048432999229"
2024-02-21,"-0.00010232144406143","0.0241469360213959","0.00201588165247347","0.0862006020045474","-0.0195918180504624"
2024-02-22,"-0.00010232311417105","0.0241455470878355","2.04054285488347e-06","0.0861861120517149","0.0216486447899129"
2024-02-23,"-0.00010221725829095","0.0241423825416515","0.00297809966793842","0.0861714693251929","-0.0546047311571217"
2024-02-26,"-0.00010204873090821","0.0241363788455013","-0.0025339096028887","0.0861630844780394","0.00775855137533799"
2024-02-27,"-0.00010231616037382","0.0241511276092305","0.00194980937445348","0.0861477421529741","0.0179640757643285"
2024-02-28,"-0.00010223128109147","0.0241509136596843","0.00269078550207369","0.0861327023218539","-0.0058823274847184"
2024-02-29,"-0.00010230725817824","0.0241378930514798","0.00097288817678616","0.0861173798760989","0.0270498475813996"
2024-03-01,"-0.00010236739011277","0.0241464751571467","0.00335067202845889","0.0861032023426871","0.0115226623636462"
2024-03-04,"-0.00010231616037382","0.0241511276092305","0.00224122804163866","0.0860878197784527","-0.027664780605632"
